Order ID,Order Date,Customer Name,Region,Product Category,Product Name,Sales Amount,Quantity,Profit,Discount,Payment Mode
ORD-2023-00361,2023-06-30,Sandra Barnes,East,Clothing,Sneakers,104.0,1,38.65,0.05,Credit Card
ORD-2023-02130,2024-03-21,,South,Furniture,Standing Desk Converter,759.72,3,233.63,0.05,Credit Card
ORD-2022-01951,2022-03-21,Sharon Jackson,East,Furniture,Standing Desk Converter,189.62,1,30.58,0.3,Mobile Payment
ORD-2021-01649,2024-08-25,Matthew Sanders,South,Clothing,Formal Trousers,67.31,1,35.22,0.1,Credit Card
ORD-2024-00416,2024-07-16,Linda Price,South,Home & Kitchen,Vacuum Cleaner Cordless,416.29,1,164.07,0.0,Credit Card
ORD-2021-00855,2021-01-23,Joyce Lee,West,Sports,Resistance Bands Set,39.66,1,17.07,0.0,Cash
ORD-2021-00183,2024-04-24,Maria Peterson,South,Sports,Fitness Tracker Band,63.81,1,29.39,0.0,Mobile Payment
ORD-2023-00243,2022-01-29,James Castillo,Central,Clothing,Running Shoes,334.7,2,173.3,0.0,Online Transfer
ORD-2021-01330,2022-06-15,Joseph Campbell,East,Sports,Basketball,84.11,2,26.54,0.1,Credit Card
ORD-2022-00077,2021-12-09,Helen Morgan,South,Electronics,Laptop - 13 inch,3327.53,3,950.51,0.1,Credit Card
ORD-2023-00976,2023-02-20,Melissa Reyes,West,Furniture,Standing Desk Converter,265.39,1,89.92,0.1,Cash
ORD-2024-00253,2023-11-21,Stephanie Sullivan,West,Electronics,Noise Cancelling Headphones,506.94,2,146.26,0.15,Mobile Payment
ORD-2024-01056,2024-02-13,Benjamin Mendoza,West,Home & Kitchen,Blender 1000W,194.5,2,42.0,0.2,Mobile Payment
ORD-2022-01564,2024-03-21,Kathleen Hall,East,Clothing,Formal Trousers,58.94,1,26.37,0.0,Credit Card
ORD-2024-01334,2023-02-03,Susan Hughes,Central,Electronics,Laptop - 15 inch,1213.05,1,471.94,0.0,Mobile Payment
ORD-2023-00767,2023-01-16,Joyce White,South,Furniture,Filing Cabinet 3-Drawer,297.97,1,117.19,0.0,Debit Card
ORD-2024-01414,2023-02-04,Susan Kim,,Electronics,Tablet 10 inch,871.83,2,176.66,0.1,Debit Card
ORD-2021-00201,2023-04-29,Nathan Kelly,West,Home & Kitchen,Vacuum Cleaner Cordless,575.89,2,53.12,0.3,Credit Card
ORD-2023-00150,2021-02-16,Mark Adams,Central,Clothing,Winter Jacket,119.64,1,56.88,0.0,Credit Card
ORD-2022-00948,2024-10-31,Daniel Flores,South,Home & Kitchen,Microwave Oven 900W,373.16,2,139.81,0.1,Credit Card
ORD-2023-00683,2023-12-16,Michael Cox,,Electronics,External SSD 1TB,237.74,2,45.35,0.15,Debit Card
ORD-2023-00896,2024-06-29,Brandon Myers,South,Furniture,Bookshelf 5-Tier,169.42,1,57.51,0.1,Mobile Payment
ORD-2022-02433,2023-05-10,Raymond Coleman,West,Home & Kitchen,Toaster 4-Slice,66.41,1,26.27,0.0,Mobile Payment
ORD-2021-01131,2021-01-09,Nicole Ross,East,Sports,Fitness Tracker Band,60.43,1,25.91,0.1,Credit Card
ORD-2021-00272,2024-01-25,Maria Sanchez,Central,Electronics,Tablet 10 inch,807.87,2,54.26,0.2,Debit Card
ORD-2022-02066,2021-05-22,Catherine Gonzales,East,Electronics,External SSD 1TB,316.69,2,81.58,,Debit Card
ORD-2022-01388,2022-03-30,Dorothy Baker,Central,Sports,Boxing Gloves,75.05,1,31.88,0.05,Credit Card
ORD-2022-01960,2024-11-06,Stephen Foster,East,Clothing,Leather Belt,72.96,2,28.03,0.05,Cash
ORD-2021-01386,2024-12-13,Alexander Coleman,East,Electronics,Laptop - 15 inch,929.64,1,161.02,0.15,Debit Card
ORD-2021-01537,2022-10-01,Gary Russell,West,Sports,Yoga Mat Premium,62.6,1,27.99,0.05,Mobile Payment
ORD-2022-00139,2021-03-02,Kenneth Cruz,South,Sports,Football Soccer,28.76,1,7.55,0.15,Online Transfer
ORD-2023-00247,2024-03-26,Sharon Campbell,West,Electronics,Portable Charger 20000mAh,53.68,1,17.37,0.05,Credit Card
ORD-2021-00217,2021-05-03,Amanda Thomas,South,Furniture,Filing Cabinet 3-Drawer,235.25,1,55.12,0.15,Credit Card
ORD-2023-02007,2024-07-05,Diane Moore,West,Electronics,Bluetooth Speaker,121.76,1,23.56,0.1,Mobile Payment
ORD-2024-00263,2024-08-23,Elizabeth Ruiz,South,Furniture,Coffee Table,647.25,3,215.27,0.0,Cash
ORD-2021-01519,2022-09-08,Stephen Myers,South,Furniture,Ergonomic Office Chair,311.72,1,110.89,,Credit Card
ORD-2023-01824,2022-11-26,Donna Cooper,Central,Electronics,USB-C Hub Adapter,79.93,1,22.74,0.0,Online Transfer
ORD-2021-01242,2024-09-10,Nancy Lopez,South,Sports,Fitness Tracker Band,121.95,2,47.28,0.1,Credit Card
ORD-2024-01563,2023-09-12,Nancy Cruz,East,Sports,Yoga Mat Premium,55.96,1,17.62,,Debit Card
ORD-2024-02138,2024-05-23,Barbara Nguyen,West,Furniture,TV Stand 60 inch,564.62,3,135.29,0.15,Credit Card
ORD-2021-02190,2021-05-24,Adam Clark,East,Electronics,Tablet 10 inch,1198.45,3,256.8,0.15,Credit Card
ORD-2023-02484,2022-01-09,Carolyn Nguyen,East,Furniture,Ergonomic Office Chair,678.92,2,220.6,0.1,Debit Card
ORD-2021-01357,2021-11-16,Diane Martinez,West,Electronics,4K Ultra HD Monitor,679.73,1,139.32,0.15,Credit Card
ORD-2023-00970,2021-12-26,Olivia Morgan,Central,Electronics,Wireless Mouse,38.48,1,10.39,0.0,Mobile Payment
ORD-2023-02112,2024-01-13,Jose Bennett,West,Home & Kitchen,Weighted Blanket,283.08,3,124.17,0.0,Debit Card
ORD-2022-02414,2021-01-20,Eric Flores,West,Home & Kitchen,Robot Vacuum,1028.1,2,401.15,0.0,Credit Card
ORD-2022-01340,2022-02-17,Janet Collins,East,Electronics,External SSD 1TB,275.56,2,81.49,0.05,Credit Card
ORD-2024-00273,2021-05-19,Eric Jenkins,West,Sports,Fitness Tracker Band,63.66,1,20.23,0.15,Credit Card
ORD-2024-00210,2022-09-12,Donna Walker,East,Clothing,Winter Jacket,102.97,1,54.32,0.15,Online Transfer
ORD-2021-01906,2022-03-20,Laura Ramos,Central,Clothing,Casual Dress Shirt,53.99,1,21.35,0.1,Debit Card
ORD-2023-00750,2021-01-06,Samuel Mendoza,South,Home & Kitchen,,268.47,1,108.55,0.1,Online Transfer
ORD-2022-00230,2021-10-09,James Evans,South,Electronics,Mechanical Keyboard,119.31,1,33.97,0.0,Debit Card
ORD-2021-01224,2021-12-07,Henry Morgan,South,Electronics,Portable Charger 20000mAh,193.5,3,77.33,0.0,Debit Card
ORD-2024-01867,2024-12-08,Daniel Hughes,East,Clothing,Women's Blouse,52.24,1,,0.0,Debit Card
ORD-2022-01800,2024-10-05,Nicholas Ramirez,East,Sports,Gym Bag,52.13,1,25.33,0.0,Mobile Payment
ORD-2024-01380,2024-11-30,Ruth Morgan,Central,Clothing,Running Shoes,118.69,1,54.79,0.15,Credit Card
ORD-2021-00288,2023-10-26,Dorothy Long,South,Sports,Swimming Goggles,26.9,1,9.94,0.15,Debit Card
ORD-2024-02324,2024-06-19,,Central,Furniture,Bookshelf 5-Tier,162.14,1,52.03,0.15,Credit Card
ORD-2024-01260,2024-09-08,Anthony Turner,Central,Sports,Foam Roller,41.46,1,18.66,0.0,Mobile Payment
ORD-2022-02403,2023-02-24,Barbara Phillips,South,Furniture,Storage Cabinet,261.71,1,77.79,0.2,Credit Card
ORD-2024-02139,2024-09-30,Nicholas Williams,Central,Home & Kitchen,Food Processor,113.19,1,31.95,0.15,Credit Card
ORD-2022-00895,2023-09-04,Nicole Sanchez,Central,Furniture,Ergonomic Office Chair,961.38,3,198.87,0.25,Debit Card
ORD-2021-00349,2021-04-25,Stephen Taylor,West,Sports,Resistance Bands Set,116.29,3,41.68,0.1,Credit Card
ORD-2024-02128,2021-07-11,Donald Robinson,West,Furniture,Conference Table,807.98,1,296.81,0.0,Online Transfer
ORD-2022-01352,2023-11-08,Anthony Alvarez,West,Sports,Foam Roller,68.8,2,25.56,0.15,Online Transfer
ORD-2023-00551,2024-08-23,Joshua Gray,East,Sports,Fitness Tracker Band,165.08,2,72.53,0.0,Credit Card
ORD-2021-00289,2023-10-19,Stephanie Gray,East,Furniture,TV Stand 60 inch,202.51,1,57.23,0.05,Credit Card
ORD-2021-01458,2022-07-17,David Russell,West,Furniture,Conference Table,801.17,1,229.19,0.1,Credit Card
ORD-2024-00168,2024-09-01,Patrick Russell,East,Sports,Dumbbells Set 20kg,226.01,1,85.28,0.0,Cash
ORD-2023-01092,2022-05-26,George Smith,West,Home & Kitchen,Throw Pillow Set,41.86,1,10.11,0.1,Online Transfer
ORD-2022-01196,2021-10-21,Janet Ruiz,East,Sports,Gym Bag,43.75,1,13.42,0.1,Mobile Payment
ORD-2021-01214,2024-11-08,Melissa Brown,West,Electronics,Wireless Earbuds,74.54,1,22.09,0.1,Credit Card
ORD-2021-01524,2023-02-04,Dorothy Powell,West,Furniture,Storage Cabinet,322.35,1,100.27,0.0,Debit Card
ORD-2022-00891,2024-01-11,Karen Parker,South,Clothing,Sports Shorts,83.24,2,42.05,0.0,Credit Card
ORD-2023-01416,2023-03-17,Helen Myers,South,Electronics,Noise Cancelling Headphones,260.16,1,61.19,0.1,Online Transfer
ORD-2023-00614,2023-04-11,Alexander Hill,West,Furniture,Conference Table,2846.55,3,1267.54,0.0,Online Transfer
ORD-2022-01799,2022-04-12,Sharon Taylor,East,Sports,Tennis Racket,102.4,1,28.93,0.25,Credit Card
ORD-2024-01610,2022-06-16,Michelle Reyes,East,Clothing,Wool Sweater,91.76,1,39.9,0.1,Credit Card
ORD-2022-02493,2022-12-28,Stephanie Thomas,West,Furniture,Bookshelf 5-Tier,473.4,2,206.75,0.0,Cash
ORD-2021-02448,2022-05-18,Gary Adams,West,Electronics,Bluetooth Speaker,267.65,2,77.28,0.05,Mobile Payment
ORD-2024-00958,2023-09-23,Tyler Nguyen,South,Sports,Tennis Racket,99.81,1,18.66,0.25,Debit Card
ORD-2022-02346,2021-12-29,Donald Brown,East,Clothing,Cotton T-Shirt,61.05,2,27.21,0.15,Credit Card
ORD-2023-02130,2024-03-21,,South,Electronics,Webcam HD,101.74,1,34.89,0.0,Credit Card
ORD-2024-00797,2021-08-10,Mary Reed,West,Clothing,Cotton T-Shirt,23.25,1,8.95,0.15,Debit Card
ORD-2021-00483,2021-02-25,Jack Brown,South,Sports,Fitness Tracker Band,49.47,1,8.74,0.25,Credit Card
ORD-2023-00132,2023-01-08,James Castillo,South,Electronics,Laptop - 15 inch,1328.06,1,526.9,0.0,Credit Card
ORD-2024-00063,2022-07-12,Pamela Watson,West,Furniture,Filing Cabinet 3-Drawer,437.73,2,127.33,,Credit Card
ORD-2021-02166,2024-04-25,Michelle White,West,Electronics,External SSD 1TB,348.94,2,117.51,0.0,Debit Card
ORD-2022-01497,2021-08-04,Barbara Lewis,West,Home & Kitchen,Robot Vacuum,416.43,1,,0.05,Online Transfer
ORD-2021-01336,2022-07-17,Jeffrey Moore,South,Furniture,Coffee Table,155.82,1,35.6,0.2,Cash
ORD-2021-00673,2022-03-01,Deborah King,Central,Electronics,Laptop - 15 inch,1086.51,1,298.5,0.0,Online Transfer
ORD-2023-01140,2023-09-10,Betty Collins,South,Furniture,Standing Desk Converter,741.48,3,239.75,0.05,Cash
ORD-2022-02013,2023-06-30,Robert Rogers,West,Sports,Football Soccer,60.84,2,23.45,0.1,Credit Card
ORD-2023-00197,2024-08-16,Carol Clark,East,Furniture,Storage Cabinet,1022.98,3,398.1,0.05,Credit Card
ORD-2021-00915,2022-04-09,Robert Hughes,South,Home & Kitchen,Electric Kettle 1.7L,125.36,3,47.25,0.1,Credit Card
ORD-2024-01802,2022-07-05,Jerry Miller,,Sports,Jump Rope,17.72,1,4.55,0.25,Debit Card
ORD-2022-00652,2023-11-18,Karen Gomez,West,Electronics,4K Ultra HD Monitor,1970.64,3,741.12,0.0,Credit Card
ORD-2023-01903,2021-09-10,Mark Sullivan,South,Home & Kitchen,Electric Kettle 1.7L,52.31,1,17.14,0.05,Credit Card
ORD-2023-00699,2022-03-17,Michael Gray,West,Electronics,Bluetooth Speaker,109.91,1,27.22,0.05,Mobile Payment
ORD-2022-01185,2022-04-27,Virginia Jones,East,Electronics,Bluetooth Speaker,110.53,1,37.36,0.05,Debit Card
ORD-2021-01491,2024-04-07,Scott Phillips,South,Electronics,Laptop - 15 inch,2163.28,2,661.7,0.1,Online Transfer
ORD-2022-00180,2021-11-27,Pamela Taylor,East,Furniture,Standing Desk Converter,242.67,1,82.18,0.1,Debit Card
ORD-2021-02458,2021-05-23,James Reed,East,Sports,Dumbbells Set 20kg,143.18,1,25.02,0.25,Credit Card
ORD-2023-00474,2024-11-13,Patricia Patel,South,Sports,Fitness Tracker Band,140.22,2,46.67,0.1,Debit Card
ORD-2024-02362,2024-03-11,Stephanie Castillo,Central,Home & Kitchen,Vacuum Cleaner Cordless,426.58,1,138.03,0.05,Mobile Payment
ORD-2023-00426,2022-11-24,Amy Phillips,East,Furniture,Office Desk - Wood,804.82,2,307.33,0.1,Debit Card
ORD-2022-00320,2021-08-04,Deborah Long,South,Sports,Football Soccer,75.89,2,29.42,0.1,Mobile Payment
ORD-2023-01137,2021-10-29,Cynthia Watson,East,Furniture,Conference Table,786.47,1,271.61,0.05,Credit Card
ORD-2022-01496,2023-01-09,Nathan Jones,East,Sports,Dumbbells Set 20kg,242.01,1,95.76,0.0,Debit Card
ORD-2021-00281,2021-01-05,Charles Green,South,Sports,Swimming Goggles,78.93,3,27.69,0.0,Credit Card
ORD-2022-00056,2024-10-16,Karen Walker,West,Electronics,Portable Charger 20000mAh,43.23,1,0.43,,Cash
ORD-2024-00833,2021-10-05,Scott Jackson,Central,Clothing,Sneakers,95.72,1,39.2,0.1,Cash
ORD-2021-01710,2021-10-19,Rachel Gonzales,West,Electronics,27 inch Monitor,525.08,1,124.36,0.05,Mobile Payment
ORD-2023-01399,2022-12-15,Jerry Coleman,South,Sports,Yoga Mat Premium,53.94,1,18.69,0.05,Cash
ORD-2022-01642,2023-04-17,Mary Mendoza,Central,Clothing,Formal Trousers,168.67,3,71.15,0.1,Mobile Payment
ORD-2023-01616,2021-11-10,Nicole Sanchez,Central,Electronics,Portable Charger 20000mAh,48.22,1,4.65,0.25,Debit Card
ORD-2023-00328,2024-01-01,Tyler Gutierrez,West,Clothing,Cotton T-Shirt,65.36,2,38.71,0.0,Credit Card
ORD-2024-02282,2024-10-11,Nathan Smith,West,Electronics,Laptop - 15 inch,3543.97,3,1005.58,0.1,Cash
ORD-2024-02438,2021-02-28,Maria Sullivan,East,Clothing,Formal Trousers,116.55,2,36.23,0.15,Credit Card
ORD-2024-00264,2021-07-15,Larry Wright,West,Electronics,Noise Cancelling Headphones,217.46,1,30.22,0.2,Cash
ORD-2022-01516,2023-11-14,Anthony Ramos,East,Home & Kitchen,Toaster 4-Slice,51.02,1,21.86,0.0,Online Transfer
ORD-2024-01589,2024-01-06,Sandra Cox,West,Clothing,Cotton T-Shirt,45.17,2,15.9,0.2,Mobile Payment
ORD-2021-01850,2022-08-10,Margaret Long,Central,Electronics,Portable Charger 20000mAh,52.73,1,11.51,0.1,Debit Card
ORD-2024-00200,2021-07-25,Ashley Stewart,South,Sports,Football Soccer,27.06,1,9.27,0.2,Debit Card
ORD-2022-02194,2021-05-10,Kimberly Kim,West,Electronics,Smart Watch,296.75,1,70.42,0.05,Online Transfer
ORD-2021-00673,2022-03-01,Deborah King,Central,Home & Kitchen,Weighted Blanket,91.7,1,32.25,0.0,Online Transfer
ORD-2024-00929,2022-08-12,Adam Morales,East,Home & Kitchen,Electric Kettle 1.7L,89.58,2,25.21,0.05,Cash
ORD-2021-00213,2023-05-02,Mark Bennett,South,Furniture,Office Desk - Wood,906.3,2,223.54,0.1,Cash
ORD-2023-01222,2021-02-13,Stephanie Cooper,West,Home & Kitchen,Air Fryer 5L,321.18,2,112.37,0.05,Mobile Payment
ORD-2023-00454,2024-03-27,Michelle Ortiz,Central,Furniture,Bookshelf 5-Tier,193.51,1,71.34,0.0,Credit Card
ORD-2024-01494,2024-03-26,Thomas Brooks,East,Home & Kitchen,Coffee Maker Drip,84.27,1,12.83,0.25,Online Transfer
ORD-2023-01243,2022-09-28,Patrick Chavez,West,Clothing,Leather Belt,87.68,2,36.48,0.0,Debit Card
ORD-2024-00403,2022-08-12,Sandra Gonzales,South,Home & Kitchen,Coffee Maker Drip,180.34,2,72.26,0.15,Credit Card
ORD-2024-00975,2021-07-06,Joshua Lee,South,Sports,Dumbbells Set 20kg,224.53,1,86.09,0.1,Credit Card
ORD-2023-00348,2023-05-19,Anthony Carter,East,Furniture,Desk Lamp LED,122.51,2,34.66,0.05,Debit Card
ORD-2024-02452,2023-05-30,Stephanie Nguyen,East,Sports,Boxing Gloves,72.64,1,29.44,0.1,Credit Card
ORD-2022-01937,2022-12-15,Jessica Nguyen,South,Sports,Football Soccer,38.31,1,18.94,0.0,Credit Card
ORD-2022-00109,2021-06-21,Linda Howard,West,Clothing,Sports Shorts,51.56,2,19.1,0.3,Credit Card
ORD-2023-01471,2022-07-15,James White,East,Sports,Foam Roller,44.46,1,15.79,0.05,Cash
ORD-2022-01157,2022-09-18,Ryan Hughes,West,Sports,Tennis Racket,208.3,2,71.65,0.15,Credit Card
ORD-2023-00316,2023-08-18,Nathan Turner,West,Sports,Swimming Goggles,61.5,2,24.1,0.05,Debit Card
ORD-2024-01627,2023-05-14,Katherine Chavez,South,Sports,Foam Roller,42.87,1,16.01,0.15,Mobile Payment
ORD-2021-00858,2024-03-28,Justin Gutierrez,Central,Home & Kitchen,Food Processor,260.97,2,93.13,0.15,Debit Card
ORD-2024-01892,2022-04-18,Christine Ortiz,Central,Electronics,4K Ultra HD Monitor,712.37,1,272.74,0.0,Credit Card
ORD-2021-01195,2021-03-25,Robert Edwards,East,Furniture,Filing Cabinet 3-Drawer,573.74,2,193.36,0.0,Credit Card
ORD-2023-02484,2022-01-09,Carolyn Nguyen,East,Sports,Tennis Racket,114.18,1,46.77,0.15,Debit Card
ORD-2021-01460,2021-03-17,Barbara Green,Central,Clothing,Cotton T-Shirt,26.65,1,10.63,0.15,Debit Card
ORD-2022-02325,2021-08-28,Margaret Ross,Central,Home & Kitchen,Vacuum Cleaner Cordless,652.69,2,,0.2,Cash
ORD-2021-00698,2024-09-14,Brenda Johnson,,Home & Kitchen,Throw Pillow Set,85.32,2,27.4,0.15,Cash
ORD-2023-02328,2024-08-20,Anna Smith,East,Home & Kitchen,Air Fryer 5L,104.28,1,19.96,0.2,Credit Card
ORD-2022-01694,2022-05-08,Alexander Hill,West,Clothing,Winter Jacket,266.04,2,108.89,0.05,Debit Card
ORD-2023-00651,2022-08-04,Sharon Cruz,Central,Electronics,Portable Charger 20000mAh,64.86,1,17.09,0.0,Credit Card
ORD-2024-00530,2021-07-23,Debra Chavez,East,Furniture,Bookshelf 5-Tier,346.8,2,51.2,0.25,Debit Card
ORD-2024-00734,2022-09-05,Christine Carter,South,Sports,Fitness Tracker Band,60.41,1,,0.2,Cash
ORD-2024-01112,2021-04-27,Larry Hill,East,Clothing,Casual Dress Shirt,119.77,2,45.22,0.1,Online Transfer
ORD-2021-00508,2024-11-02,Andrew Collins,Central,Home & Kitchen,Weighted Blanket,146.66,2,49.53,0.05,Debit Card
ORD-2021-00434,2022-01-27,Justin Gutierrez,East,Electronics,USB-C Hub Adapter,64.32,1,17.42,0.1,Credit Card
ORD-2024-02432,2023-02-07,Shirley Jackson,South,Electronics,Portable Charger 20000mAh,87.66,2,8.11,0.25,Debit Card
ORD-2024-00375,2021-04-09,Angela Mitchell,South,Clothing,Denim Jeans,111.72,2,34.89,0.15,Credit Card
ORD-2024-02183,2022-08-19,Donald Rodriguez,South,Home & Kitchen,Vacuum Cleaner Cordless,388.6,1,108.03,0.15,Credit Card
ORD-2024-01199,2021-04-26,Rachel Allen,West,Sports,Jump Rope,21.68,1,7.16,0.05,Debit Card
ORD-2024-01792,2024-08-06,Christine Sanchez,Central,Electronics,USB-C Hub Adapter,59.51,1,12.95,0.15,Cash
ORD-2023-01375,2023-01-30,Jacob Torres,West,Electronics,USB-C Hub Adapter,134.08,2,30.67,0.15,Credit Card
ORD-2023-00095,2024-02-26,Patrick Turner,West,Home & Kitchen,Robot Vacuum,1012.36,2,433.56,0.0,Cash
ORD-2024-00720,2024-04-10,Ryan Perez,East,Clothing,Winter Jacket,243.24,2,123.92,0.05,Credit Card
ORD-2024-00400,2022-01-08,Eric Wright,Central,Home & Kitchen,Air Fryer 5L,267.16,2,106.92,0.05,Mobile Payment
ORD-2023-01578,2023-09-02,Charles Bennett,East,Clothing,Denim Jeans,119.52,2,47.26,0.2,Online Transfer
ORD-2022-00114,2024-10-18,Benjamin Henderson,Central,Home & Kitchen,Cookware Set 10pc,579.33,2,252.65,0.05,Debit Card
ORD-2024-00650,2021-01-19,Debra Diaz,Central,Clothing,Wool Sweater,74.9,1,39.64,0.1,Mobile Payment
ORD-2023-02419,2021-02-14,Larry Hill,Central,Furniture,Conference Table,822.66,1,273.54,0.0,Debit Card
ORD-2021-01621,2024-02-05,Alexander Stewart,Central,Furniture,Desk Lamp LED,113.66,2,49.53,0.0,Debit Card
ORD-2024-01762,2023-05-12,Katherine Wright,East,Electronics,Tablet 10 inch,1511.97,3,486.42,0.0,Cash
ORD-2022-01603,2021-12-31,Christine Carter,West,Electronics,Laptop - 15 inch,1872.43,2,163.73,0.2,Mobile Payment
ORD-2022-01915,2024-07-02,Ryan Scott,West,Sports,Swimming Goggles,29.48,1,,0.05,Online Transfer
ORD-2021-02196,2024-04-15,Anna Lewis,South,Clothing,Sports Shorts,96.27,3,48.93,0.05,Debit Card
ORD-2023-00593,2024-06-06,Ronald Scott,West,Furniture,Filing Cabinet 3-Drawer,296.45,1,89.04,0.0,Credit Card
ORD-2022-02373,2022-05-15,Joshua Castillo,East,Furniture,Conference Table,1556.64,2,231.31,,Mobile Payment
ORD-2023-01362,2022-03-18,Mark Perez,South,Clothing,Sneakers,98.47,1,47.79,0.15,Online Transfer
ORD-2021-00634,2022-01-22,Julie Sanders,Central,Electronics,Tablet 10 inch,668.88,2,134.72,0.2,Mobile Payment
ORD-2021-01559,2022-02-17,Stephanie Nelson,West,Clothing,Cotton T-Shirt,28.43,1,8.79,0.15,Mobile Payment
ORD-2021-01100,2021-10-15,Elizabeth Foster,South,Sports,Boxing Gloves,164.75,2,48.25,0.15,Debit Card
ORD-2022-01132,2024-05-17,Michael Gray,East,Furniture,Bookshelf 5-Tier,197.3,1,56.44,0.05,Credit Card
ORD-2021-01524,2023-02-04,Dorothy Powell,West,Furniture,Bookshelf 5-Tier,415.24,2,165.95,0.0,Debit Card
ORD-2024-00342,2021-01-12,Diane Morales,West,Sports,Foam Roller,40.93,1,10.2,0.15,Debit Card
ORD-2021-00047,2023-01-10,Amy Kim,West,Electronics,USB-C Hub Adapter,135.43,2,32.46,0.05,Cash
ORD-2024-00807,2021-06-14,Tyler Nguyen,Central,Sports,Yoga Mat Premium,59.44,1,26.06,0.1,Credit Card
ORD-2021-02260,2022-05-21,Deborah Reyes,South,Furniture,Storage Cabinet,263.44,1,92.42,0.05,Mobile Payment
ORD-2024-00410,2023-06-29,Anthony Turner,South,Clothing,Wool Sweater,75.44,1,26.05,0.2,Cash
ORD-2022-01745,2021-04-03,Douglas Cox,West,Furniture,Conference Table,973.95,1,298.27,0.0,Cash
ORD-2022-02193,2023-01-25,Daniel Flores,West,Home & Kitchen,Microwave Oven 900W,322.64,2,,0.05,Cash
ORD-2021-02260,2022-05-21,Deborah Reyes,South,Home & Kitchen,Robot Vacuum,541.23,1,233.98,0.0,Mobile Payment
ORD-2022-00681,2022-07-08,William Rivera,East,Sports,Resistance Bands Set,53.62,2,12.05,0.25,Cash
ORD-2021-01089,2023-07-07,Emma Peterson,West,Sports,Yoga Mat Premium,51.64,1,19.69,,Cash
ORD-2024-00048,2024-03-25,David Moore,South,Sports,Fitness Tracker Band,140.6,2,60.5,0.1,Debit Card
ORD-2024-01532,2023-08-19,Eric Flores,West,Home & Kitchen,Air Fryer 5L,263.47,2,80.63,0.1,Credit Card
ORD-2022-00012,2021-03-22,Shirley Gutierrez,East,Furniture,Desk Lamp LED,126.56,2,50.46,0.05,Cash
ORD-2022-01853,2023-03-31,Aaron Howard,South,Clothing,Winter Jacket,382.42,3,170.15,0.15,Credit Card
ORD-2021-02413,2024-06-06,Nathan Peterson,East,Clothing,Cotton T-Shirt,58.63,2,27.03,0.15,Credit Card
ORD-2021-00834,2021-07-12,Donna Nguyen,South,Home & Kitchen,Cookware Set 10pc,952.14,3,429.48,0.0,Credit Card
ORD-2021-01604,2024-07-29,Donald Morales,East,Furniture,Coffee Table,204.69,1,78.27,0.05,Credit Card
ORD-2022-00109,2021-06-21,Linda Howard,West,Electronics,Bluetooth Speaker,110.71,1,29.4,0.05,Credit Card
ORD-2023-00827,2021-04-13,Daniel Jenkins,West,Clothing,Cotton T-Shirt,28.33,1,12.06,0.1,Debit Card
ORD-2022-01241,2024-12-05,Larry Johnson,East,Sports,Tennis Racket,128.76,1,53.61,0.0,Online Transfer
ORD-2021-02319,2023-01-07,Gregory Ross,Central,Electronics,Wireless Earbuds,89.52,1,26.04,0.0,Credit Card
ORD-2021-00548,2022-09-19,Ronald Roberts,South,Clothing,Denim Jeans,199.79,3,77.92,0.15,Credit Card
ORD-2021-01459,2021-08-01,Donald Brooks,West,Electronics,Wireless Mouse,43.99,1,13.5,0.0,Credit Card
ORD-2023-01060,2021-04-20,Jose Cox,South,Home & Kitchen,Weighted Blanket,78.21,1,22.92,0.2,Debit Card
ORD-2023-01601,2023-11-05,Jack Kelly,Central,Electronics,Wireless Earbuds,277.32,3,92.35,0.1,Credit Card
ORD-2023-01909,2022-10-24,Brandon Rogers,West,Electronics,Tablet 10 inch,404.48,1,126.61,0.0,Online Transfer
ORD-2024-02241,2022-10-12,Maria Ortiz,Central,Electronics,Laptop - 15 inch,976.59,1,206.22,0.05,Mobile Payment
ORD-2023-01630,2021-05-04,Sarah King,Central,Electronics,4K Ultra HD Monitor,898.55,2,63.42,0.3,Credit Card
ORD-2023-00267,2022-03-13,Nicole Rogers,,Home & Kitchen,Air Fryer 5L,145.25,1,51.01,0.0,Mobile Payment
ORD-2022-01363,2024-09-06,Michael Howard,East,Sports,Dumbbells Set 20kg,207.49,1,81.31,0.1,Online Transfer
